浦江1路	[24, 83, 100, 27, 19, 12, 17, 14, 12, 16, 35, 50, 46, 16, 16, 6, 1, 0, 9]
老港1路	[100, 50, 36, 40, 13, 13, 4, 13, 9, 18, 45, 54, 0, 0, 0, 0, 0, 0, 0]
1056路	[17, 100, 44, 33, 15, 20, 17, 8, 5, 24, 28, 40, 36, 31, 13, 8, 0, 0, 1]
955路	[46, 74, 100, 66, 52, 44, 48, 52, 52, 66, 62, 70, 54, 44, 30, 24, 20, 16, 14]
871路	[43, 100, 92, 59, 42, 33, 36, 38, 40, 49, 57, 85, 63, 36, 26, 21, 10, 0, 7]
1041路	[100, 100, 50, 50, 50, 0, 50, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0]
陆家嘴金融城1路	[0, 35, 100, 27, 12, 15, 12, 12, 11, 10, 18, 62, 23, 8, 3, 0, 0, 0, 0]
浦江3路	[72, 100, 57, 21, 15, 18, 12, 12, 15, 42, 51, 63, 60, 36, 18, 18, 15, 3, 27]
外高桥3路	[70, 100, 83, 35, 29, 25, 19, 6, 29, 90, 93, 67, 70, 25, 9, 3, 0, 0, 16]
1047路	[70, 100, 77, 51, 18, 37, 7, 18, 22, 59, 66, 77, 37, 3, 0, 0, 0, 0, 0]
南南线	[43, 100, 94, 43, 25, 29, 27, 25, 30, 47, 60, 81, 67, 38, 30, 12, 0, 0, 3]
惠南4路	[78, 75, 66, 36, 48, 51, 48, 39, 45, 63, 100, 48, 39, 3, 0, 0, 0, 0, 0]
新场5路	[35, 100, 50, 30, 0, 5, 15, 10, 10, 60, 55, 40, 5, 0, 0, 0, 0, 0, 0]
1033路	[27, 100, 41, 19, 16, 17, 16, 17, 29, 58, 53, 33, 27, 22, 12, 6, 1, 0, 3]
119路	[35, 100, 85, 45, 41, 35, 39, 37, 37, 47, 58, 64, 60, 41, 29, 27, 18, 0, 6]
84路	[57, 100, 78, 47, 26, 15, 15, 21, 26, 89, 89, 63, 52, 26, 15, 10, 0, 0, 0]
