1073路	[100, 100, 38, 15, 0, 23, 7, 30, 23, 23, 38, 23, 30, 7, 0, 0, 0, 0, 0]
周康3路	[73, 80, 75, 23, 5, 11, 13, 15, 21, 32, 65, 100, 42, 1, 0, 0, 0, 0, 11]
1048路	[0, 21, 87, 27, 6, 0, 3, 6, 6, 6, 48, 100, 12, 0, 0, 0, 0, 0, 0]
984路	[46, 100, 60, 30, 15, 19, 19, 15, 16, 23, 38, 57, 53, 25, 15, 11, 5, 0, 5]
金桥1路	[1, 56, 100, 41, 3, 3, 7, 9, 3, 5, 21, 70, 49, 9, 1, 0, 0, 0, 0]
969路	[57, 100, 95, 52, 33, 33, 28, 33, 38, 38, 57, 57, 42, 19, 14, 19, 4, 0, 9]
大桥四线	[78, 100, 79, 53, 29, 31, 29, 28, 31, 53, 85, 93, 57, 35, 31, 23, 10, 0, 10]
1089路	[77, 100, 77, 11, 33, 22, 11, 11, 11, 33, 55, 66, 33, 0, 0, 0, 0, 0, 0]
983路	[33, 93, 100, 40, 20, 13, 20, 20, 20, 20, 40, 53, 40, 13, 6, 6, 0, 0, 0]
浦东4路	[38, 75, 100, 40, 16, 12, 14, 14, 18, 30, 48, 81, 38, 24, 22, 16, 6, 0, 8]
789路	[50, 100, 94, 53, 36, 32, 34, 34, 36, 46, 63, 73, 61, 36, 30, 25, 21, 1, 13]
986路区间	[68, 100, 96, 52, 40, 32, 34, 32, 37, 44, 70, 85, 68, 34, 32, 26, 14, 1, 11]
新场2路	[66, 100, 46, 26, 0, 0, 0, 20, 33, 13, 46, 40, 13, 0, 0, 0, 0, 0, 0]
1091路	[0, 100, 54, 32, 9, 10, 17, 8, 9, 20, 14, 26, 38, 14, 0, 0, 0, 0, 0]
977路	[57, 100, 85, 31, 22, 22, 25, 22, 22, 31, 42, 65, 62, 42, 25, 22, 14, 5, 14]
976路	[52, 100, 100, 45, 30, 30, 32, 35, 37, 47, 64, 94, 83, 50, 43, 35, 20, 0, 7]
周康5路	[45, 100, 72, 30, 21, 21, 21, 21, 30, 30, 48, 60, 21, 0, 0, 0, 0, 0, 6]
970路	[42, 100, 96, 42, 28, 25, 26, 23, 26, 42, 57, 82, 78, 48, 36, 26, 15, 1, 5]
980路	[53, 88, 100, 63, 44, 40, 42, 42, 42, 55, 63, 75, 71, 42, 30, 26, 11, 0, 7]
隧道九线	[60, 100, 97, 51, 40, 37, 37, 40, 40, 51, 62, 77, 54, 45, 25, 22, 17, 0, 8]
曹路3路	[100, 80, 92, 0, 0, 0, 0, 0, 0, 0, 56, 84, 4, 0, 0, 0, 0, 0, 0]
1092路	[100, 6, 75, 18, 12, 6, 0, 12, 12, 12, 43, 12, 0, 0, 0, 0, 0, 0, 0]
花木1路	[10, 89, 100, 50, 21, 17, 23, 28, 26, 34, 58, 67, 71, 36, 21, 6, 0, 0, 0]
779路	[53, 100, 75, 34, 20, 20, 22, 24, 24, 30, 48, 67, 57, 26, 28, 26, 20, 2, 10]
龙大专线	[54, 100, 83, 45, 30, 23, 23, 20, 25, 35, 55, 84, 57, 35, 25, 23, 10, 5, 11]
1019路	[0, 54, 100, 32, 25, 23, 23, 27, 27, 34, 41, 49, 25, 5, 0, 0, 0, 0, 0]
隧道六线	[56, 100, 78, 39, 26, 24, 29, 26, 29, 36, 51, 60, 56, 29, 24, 24, 14, 2, 9]
浦东35路	[62, 100, 93, 54, 43, 40, 40, 41, 45, 66, 80, 83, 67, 38, 25, 8, 1, 0, 1]
航头3路	[100, 59, 63, 25, 31, 15, 27, 20, 22, 34, 86, 75, 4, 0, 0, 0, 0, 0, 6]
1002路	[0, 73, 100, 80, 53, 20, 73, 80, 100, 93, 73, 40, 60, 20, 0, 0, 0, 0, 0]
1096路	[66, 100, 93, 40, 6, 13, 46, 13, 26, 26, 26, 53, 20, 0, 0, 0, 0, 0, 0]
1099路	[33, 100, 66, 17, 7, 10, 10, 7, 5, 15, 10, 23, 0, 0, 0, 0, 0, 0, 0]
1055路	[10, 100, 53, 6, 0, 0, 0, 0, 30, 20, 23, 26, 40, 10, 20, 0, 0, 0, 0]
794路	[69, 100, 100, 45, 33, 28, 28, 30, 35, 47, 75, 79, 54, 32, 26, 15, 3, 0, 9]
川芦专线	[75, 100, 63, 36, 34, 26, 26, 29, 34, 46, 70, 70, 39, 19, 0, 0, 0, 0, 21]
843路	[44, 94, 100, 61, 50, 40, 40, 42, 50, 70, 81, 92, 72, 48, 33, 22, 5, 0, 1]
浦江1路	[26, 78, 100, 31, 16, 11, 16, 14, 16, 19, 31, 44, 54, 22, 11, 6, 1, 0, 9]
1010路	[32, 100, 70, 18, 13, 16, 18, 8, 18, 27, 40, 45, 43, 8, 0, 0, 0, 0, 0]
1056路	[19, 100, 62, 33, 15, 21, 19, 6, 6, 21, 33, 39, 34, 19, 12, 7, 0, 0, 0]
955路	[45, 79, 100, 66, 52, 45, 50, 50, 54, 62, 68, 81, 62, 39, 33, 29, 20, 12, 14]
871路	[43, 100, 89, 56, 37, 34, 36, 32, 39, 50, 65, 81, 65, 37, 27, 25, 12, 0, 6]
1041路	[100, 100, 33, 0, 33, 0, 33, 0, 33, 0, 33, 33, 0, 0, 0, 0, 0, 0, 0]
陆家嘴金融城1路	[0, 30, 100, 25, 13, 13, 10, 10, 7, 10, 20, 56, 23, 6, 3, 0, 0, 0, 0]
浦江3路	[74, 80, 67, 32, 9, 16, 12, 19, 19, 25, 48, 83, 100, 45, 38, 29, 19, 3, 6]
外高桥3路	[43, 76, 100, 17, 20, 23, 17, 15, 33, 66, 51, 64, 35, 12, 12, 2, 0, 0, 5]
1047路	[100, 95, 100, 68, 27, 45, 9, 27, 45, 77, 63, 100, 18, 13, 0, 0, 0, 0, 0]
南南线	[41, 100, 93, 38, 25, 21, 23, 21, 28, 41, 51, 70, 66, 40, 26, 11, 0, 0, 3]
